"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
23,224,2:57:30,Anastasiya TAUSHKANOVA,25 MAR 1996,RUS,6.0,Cheboksary (RUS),21 MAY 2022,1078
24,225,2:57:33,Nadzeya DARAZHUK,23 JAN 1990,BLR,1.0,Brest (BLR),17 APR 2021,1077
25,225,2:57:33,Xiangkun CHANG,06 JUN 1998,CHN,7.0,Nanjing (CHN),22 JAN 2022,1077
26,227,2:57:36,Karla JARAMILLO,21 JAN 1997,ECU,12.0,Dudince (SVK),25 MAR 2023,1077
27,228,2:57:37,Vitória OLIVEIRA,30 AUG 1992,POR,19.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1077
28,229,2:57:39,Christina PAPADOPOULOU,05 SEP 1996,GRE,3.0,Megara (GRE),23 JAN 2022,1077
29,230,2:57:42,Elisa NEUVONEN,19 MAR 1991,FIN,20.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1076
30,230,2:57:42,Rita RÉCSEI,30 JAN 1996,HUN,11.0,Poděbrady (CZE),21 MAY 2023,1076
31,232,2:57:47,Liwei HUANG,07 APR 2000,CHN,8.0,Nanjing (CHN),22 JAN 2022,1075
32,233,2:57:48,Barbara OLÁH,26 JUL 1993,HUN,16.0,Dudince (SVK),23 APR 2022,1075
33,234,2:57:50,Ping LI,07 JAN 1994,CHN,9.0,Huangshan (CHN),04 MAR 2018,1075
34,234,2:57:50,Olga NIEDZIAŁEK,30 JUN 1997,POL,8.0,Muscat (OMA),05 MAR 2022,1075
35,236,2:57:51,Antia CHAMOSA,07 OCT 1999,ESP,11.0,Poděbrady (CZE),16 MAY 2021,1075
36,236,2:57:51,Masumi FUCHISE,02 SEP 1986,JPN,3.0,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,1075
37,238,2:57:54,Manju RANI,22 MAR 1999,IND,1.0,Ranchi (IND),15 FEB 2023,1074
38,239,2:57:55,Inna LOSEVA,27 SEP 1991,UKR,8.0,"Odeonplatz, München (GER)",16 AUG 2022,1074
39,240,2:57:57,Agnieszka ELLWARD,26 MAR 1989,POL,,Cieza (ESP),26 FEB 2023,1074
40,241,2:58:01,Nastassia YATSEVICH,18 JAN 1985,BLR,12.0,Poděbrady (CZE),16 MAY 2021,1073
41,242,2:58:02,Jing LI,23 AUG 2001,CHN,7.0,Huangshan (CHN),23 APR 2022,1073
42,243,2:58:09,Federica CURIAZZI,14 AUG 1992,ITA,3.0,Milazzo (ITA),29 JAN 2023,1072
43,244,2:58:18,Aleksandra BUSHKOVA,13 JAN 1997,RUS,3.0,Sochi (RUS),19 FEB 2018,1071
44,245,2:58:20,Yumin CHEN,28 FEB 1997,CHN,10.0,Huangshan (CHN),04 MAR 2018,1071
45,246,2:58:22,Antia CHAMOSA,07 OCT 1999,ESP,5.0,Sevilla (ESP),14 FEB 2021,1070
46,247,2:58:24,Peirong YAN,26 SEP 1999,CHN,12.0,Huangshan (CHN),04 MAR 2023,1070
47,248,2:58:25,Austėja KAVALIAUSKAITĖ,25 MAY 2000,LTU,13.0,Dudince (SVK),25 MAR 2023,1070
48,249,2:58:26,Evelyn INGA,16 APR 1998,PER,2.0,Managua (NCA),16 APR 2023,1070
49,250,2:58:30,Irina MUSIKHINA,07 JUN 1988,RUS,6.0,Sochi (RUS),31 JAN 2022,1069
50,250,2:58:30,Tiia KUIKKA,30 NOV 1994,FIN,17.0,Dudince (SVK),23 APR 2022,1069
51,252,2:58:34,Inês HENRIQUES,01 MAY 1980,POR,9.0,"Odeonplatz, München (GER)",16 AUG 2022,1069
52,253,2:58:39,Maria MICHTA-COFFEY,23 JUN 1986,USA,2.0,"Santee, CA (USA)",15 JAN 2023,1068
53,254,2:58:44,Lidia BARCELLA,21 APR 1997,ITA,3.0,Grosseto (ITA),26 JAN 2020,1067
54,254,2:58:44,Olga FIASKA,09 NOV 2001,GRE,1.0,Antalya (TUR),09 APR 2023,1067
55,256,2:58:46,Alejandra ORTEGA,08 JUL 1994,MEX,21.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1067
56,257,2:58:48,Bethan DAVIES,07 NOV 1990,GBR,18.0,Dudince (SVK),23 APR 2022,1067
57,258,2:58:51,Maria MICHTA-COFFEY,23 JUN 1986,USA,22.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1066
58,259,2:58:55,Yefang JI,04 MAR 1996,CHN,11.0,Huangshan (CHN),04 MAR 2018,1066
59,260,2:59:00,Elisa NEUVONEN,19 MAR 1991,FIN,10.0,"Odeonplatz, München (GER)",16 AUG 2022,1065
60,261,2:59:08,Olga FIASKA,09 NOV 2001,GRE,4.0,Megara (GRE),23 JAN 2022,1064
61,262,2:59:09,Marina PEÑA ALONSO,18 MAR 1999,ESP,6.0,Sevilla (ESP),14 FEB 2021,1064
62,262,2:59:09,Hannah MISON,14 NOV 2001,AUS,3.0,"Albert Park, Melbourne (AUS)",21 MAY 2023,1064
63,264,2:59:10,Maika YAGI,21 JAN 1999,JPN,2.0,Takahata (JPN),23 OCT 2022,1063
64,265,2:59:11,Ricuo XI,09 AUG 2001,CHN,8.0,Huangshan (CHN),23 APR 2022,1063
65,266,2:59:13,Olga FIASKA,09 NOV 2001,GRE,2.0,"Olympic Rowing – Canoeing – Kayak Centre, Sxinias (GRE)",22 JAN 2023,1063
66,267,2:59:15,Nadzeya DARAZHUK,23 JAN 1990,BLR,1.0,Brest (BLR),16 JUL 2022,1063
67,268,2:59:18,Masumi FUCHISE,02 SEP 1986,JPN,4.0,Wajima (JPN),17 APR 2022,1062
68,268,2:59:18,Ana Veronica RODEAN,23 JUN 1984,ROU,12.0,Poděbrady (CZE),21 MAY 2023,1062
69,270,2:59:27,Ana Veronica RODEAN,23 JUN 1984,ROU,13.0,Poděbrady (CZE),16 MAY 2021,1061
70,271,2:59:32,Hana BURZALOVÁ,03 NOV 2000,SVK,23.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1060
71,271,2:59:32,Siu Nga CHING,11 FEB 1987,HKG,,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,1060
72,273,2:59:33,Anastasiya RODZKINA,29 AUG 1994,BLR,2.0,Brest (BLR),17 APR 2021,1060
73,274,2:59:37,Paola PÉREZ,21 DEC 1989,ECU,3.0,Machala (ECU),08 JAN 2022,1059
74,274,2:59:37,Mao TATSUMI,12 JAN 2000,JPN,5.0,Wajima (JPN),17 APR 2022,1059
75,276,2:59:38,Bethan DAVIES,07 NOV 1990,GBR,11.0,"Odeonplatz, München (GER)",16 AUG 2022,1059
76,277,2:59:45,Valentyna NAIAVKO,10 AUG 1994,UKR,13.0,Poděbrady (CZE),21 MAY 2023,1058
77,278,2:59:46,Kaori KAWAZOE,30 SEP 1995,JPN,4.0,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,1058
78,279,2:59:49,Ema HAČUNDOVÁ,05 MAR 1999,SVK,14.0,Dudince (SVK),25 MAR 2023,1058
79,280,2:59:52,Faying MA,30 AUG 1993,CHN,9.0,Huangshan (CHN),23 APR 2022,1057
80,281,2:59:55,Magaly BONILLA,08 FEB 1992,ECU,1.0,Valledupar (COL),02 JUL 2022,1057
81,282,2:59:57,Johana ORDÓŇEZ,12 DEC 1987,ECU,9.0,Muscat (OMA),05 MAR 2022,1057
82,283,3:00:03,Qiuye LI,02 DEC 1993,CHN,12.0,Huangshan (CHN),04 MAR 2018,1056
83,284,3:00:04,Ramandeep KAUR,30 APR 1999,IND,1.0,Ranchi (IND),17 APR 2022,1056
84,284,3:00:04,Kelly RUDDICK,19 APR 1973,AUS,1.0,Melbourne (AUS),15 MAY 2022,1056
85,286,3:00:05,Stephanie CASEY,01 AUG 1983,USA,3.0,"Santee, CA (USA)",15 JAN 2023,1055
86,286,3:00:05,Galina YAKUSHEVA,14 JUL 1988,KAZ,1.0,"Konyaaltı Boulvared, Antalya (TUR)",12 MAR 2023,1055
87,288,3:00:12,Sara VITIELLO,06 AUG 1996,ITA,3.0,Pescara (ITA),16 JAN 2022,1054
88,289,3:00:13,Bethan DAVIES,07 NOV 1990,GBR,14.0,Poděbrady (CZE),21 MAY 2023,1054
89,290,3:00:15,Anabelly ORJUELA,24 JUL 1988,COL,2.0,Valledupar (COL),02 JUL 2022,1054
90,291,3:00:16,Ana PULGARIN CARDENO,06 MAY 2001,ESP,6.0,Cieza (ESP),26 FEB 2023,1054
91,292,3:00:19,Miranda MELVILLE,20 MAR 1989,USA,1.0,"Santee, CA (USA)",16 JAN 2022,1053
92,293,3:00:21,Eleonora Anna GIORGI,14 SEP 1989,ITA,1.0,Ostia (ITA),23 JAN 2021,1053
93,294,3:00:24,Bethan DAVIES,07 NOV 1990,GBR,1.0,Leeds (GBR),23 OCT 2021,1053
94,295,3:00:29,Vitória OLIVEIRA,30 AUG 1992,POR,2.0,"Circuito Urbano, Porto de Mos (POR)",15 JAN 2023,1052
95,296,3:00:33,Viviane LYRA,29 JUL 1993,BRA,5.0,Lima (PER),06 FEB 2022,1051
96,297,3:00:39,Liyue HU,08 OCT 2002,CHN,13.0,Huangshan (CHN),04 MAR 2023,1051
97,298,3:00:47,María Guadalupe SÁNCHEZ,04 AUG 1995,MEX,19.0,Dudince (SVK),23 APR 2022,1049
98,299,3:00:48,Carmen ESCARIZ,28 AUG 1998,ESP,5.0,Lepe (ESP),30 JAN 2022,1049
99,300,3:00:49,Arisay CRUZ SALINAS,26 JAN 1992,MEX,2.0,Coatzacoalcos (MEX),30 JAN 2022,1049
0,301,3:00:51,Anabelly ORJUELA,24 JUL 1988,COL,6.0,Lima (PER),06 FEB 2022,1049
1,302,3:00:54,Stephanie CASEY,01 AUG 1983,USA,24.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1048
2,303,3:00:55,Bianca Maria DITTRICH,06 JUL 1993,GER,15.0,Poděbrady (CZE),21 MAY 2023,1048
3,304,3:00:56,Mara RIBEIRO,11 MAY 1995,POR,1.0,"Circuito Urbano, Porto de Mos (POR)",13 JAN 2019,1048
4,305,3:00:57,Bianca Maria DITTRICH,06 JUL 1993,GER,15.0,Dudince (SVK),25 MAR 2023,1048
5,306,3:00:58,Sandra Viviana GALVIS,28 JUN 1986,COL,5.0,Asunción (PAR),14 OCT 2022,1048
6,307,3:01:05,Johana ORDÓŇEZ,12 DEC 1987,ECU,2.0,Sucúa (ECU),09 MAR 2019,1047
7,308,3:01:11,Robyn STEVENS,24 APR 1983,USA,1.0,"Santee, CA (USA)",28 FEB 2021,1046
8,309,3:01:13,Cristina MONTESINOS,12 JUL 1994,ESP,6.0,Lepe (ESP),30 JAN 2022,1046
9,310,3:01:16,Yasury PALACIOS,26 OCT 1999,GUA,25.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1045
10,311,3:01:18,Sara VITIELLO,06 AUG 1996,ITA,16.0,Poděbrady (CZE),21 MAY 2023,1045
11,312,3:01:19,Tereza ĎURDIAKOVÁ,20 FEB 1991,CZE,12.0,"Odeonplatz, München (GER)",16 AUG 2022,1045
12,313,3:01:26,Faying MA,30 AUG 1993,CHN,10.0,Muscat (OMA),05 MAR 2022,1044
13,314,3:01:27,Anabelly ORJUELA,24 JUL 1988,COL,3.0,Managua (NCA),16 APR 2023,1044
14,315,3:01:29,Ana Veronica RODEAN,23 JUN 1984,ROU,26.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1043
15,316,3:01:32,Nathaly LEON,03 JUN 1998,ECU,7.0,Lima (PER),06 FEB 2022,1043
16,317,3:01:33,Elisa NEUVONEN,19 MAR 1991,FIN,2.0,Leeds (GBR),23 OCT 2021,1043
17,318,3:01:38,Rebecca HENDERSON,04 JUL 2001,AUS,1.0,"Fawkner Park, Melbourne (AUS)",04 DEC 2022,1042
18,319,3:01:39,Alina TSVILII,18 SEP 1994,UKR,1.0,Lutsk (UKR),25 MAR 2023,1042
19,320,3:01:44,Li PENG,27 AUG 2002,CHN,14.0,Huangshan (CHN),04 MAR 2023,1041
20,321,3:01:45,Lixue WANG,15 DEC 1996,CHN,13.0,Huangshan (CHN),04 MAR 2018,1041
21,322,3:01:51,Tereza ĎURDIAKOVÁ,20 FEB 1991,CZE,20.0,Dudince (SVK),23 APR 2022,1040
22,322,3:01:51,Jocy CABALLERO,02 FEB 1993,PER,16.0,Dudince (SVK),25 MAR 2023,1040
23,324,3:01:52,Vasylyna SYDORCHUK,30 APR 1990,UKR,2.0,Lutsk (UKR),25 MAR 2023,1040
24,325,3:01:53,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,17.0,Dudince (SVK),25 MAR 2023,1040
25,326,3:01:55,Stephanie CASEY,01 AUG 1983,USA,2.0,"Santee, CA (USA)",16 JAN 2022,1040
26,326,3:01:55,Aleksandra BUSHKOVA,13 JAN 1997,RUS,7.0,Cheboksary (RUS),21 MAY 2022,1040
27,328,3:01:56,Ana Veronica RODEAN,23 JUN 1984,ROU,21.0,Dudince (SVK),23 APR 2022,1039
28,329,3:01:58,Marina PEÑA ALONSO,18 MAR 1999,ESP,22.0,Dudince (SVK),23 APR 2022,1039
29,330,3:02:02,Lidia BARCELLA,21 APR 1997,ITA,2.0,Ostia (ITA),23 JAN 2021,1039
30,331,3:02:11,Rita RÉCSEI,30 JAN 1996,HUN,23.0,Dudince (SVK),23 APR 2022,1037
31,332,3:02:20,Siu Nga CHING,11 FEB 1987,HKG,,"Fawkner Park, Melbourne (AUS)",04 DEC 2022,1036
32,333,3:02:25,Zhuoma QIJI,27 MAY 1998,CHN,10.0,Huangshan (CHN),23 APR 2022,1035
33,334,3:02:27,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,27.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1035
34,335,3:02:29,Mara RIBEIRO,11 MAY 1995,POR,2.0,"Circuito Urbano, Porto de Mos (POR)",07 JAN 2018,1035
35,335,3:02:29,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,17.0,Poděbrady (CZE),21 MAY 2023,1035
36,337,3:02:34,Bianca Maria DITTRICH,06 JUL 1993,GER,,Aix-les-Bains (FRA),12 MAR 2023,1034
37,338,3:02:42,Alina TSVILII,18 SEP 1994,UKR,1.0,Ivano-Frankivsk (UKR),15 OCT 2022,1033
38,339,3:02:44,Raquel GONZÁLEZ,16 NOV 1989,ESP,11.0,Muscat (OMA),05 MAR 2022,1033
39,339,3:02:44,Nami KUMAGAI,09 JUL 1996,JPN,6.0,Wajima (JPN),17 APR 2022,1033
40,341,3:02:46,Jing LI,23 AUG 2001,CHN,9.0,Nanjing (CHN),22 JAN 2022,1032
41,342,3:02:47,Elina CHEBOTARYOVA,05 FEB 1998,RUS,8.0,Sochi (RUS),18 FEB 2019,1032
42,343,3:02:50,Xueying BAI,26 APR 2000,CHN,11.0,Huangshan (CHN),23 APR 2022,1032
43,344,3:02:51,Aura Libertad MORALES,07 JUN 1982,MEX,24.0,Dudince (SVK),23 APR 2022,1032
44,345,3:02:55,Anabelly ORJUELA,24 JUL 1988,COL,6.0,Asunción (PAR),14 OCT 2022,1031
45,346,3:03:05,Nadzeya DARAZHUK,23 JAN 1990,BLR,1.0,Brest (BLR),23 APR 2022,1030
46,347,3:03:07,Xue ZHAO,12 NOV 1999,CHN,12.0,Huangshan (CHN),23 APR 2022,1029
47,348,3:03:12,Pengqin JIANG,05 SEP 1995,CHN,14.0,Huangshan (CHN),04 MAR 2018,1029
48,349,3:03:13,Bianca Maria DITTRICH,06 JUL 1993,GER,1.0,"Domplatz, Erfurt (GER)",15 APR 2023,1028
49,350,3:03:16,Irene VAZQUEZ,12 AUG 1998,ESP,7.0,Cieza (ESP),26 FEB 2023,1028
50,351,3:03:19,Nicole COLOMBI,29 DEC 1995,ITA,12.0,Muscat (OMA),05 MAR 2022,1028
51,352,3:03:38,Vitória OLIVEIRA,30 AUG 1992,POR,2.0,"Circuito Urbano, Porto de Mos (POR)",16 JAN 2022,1025
52,353,3:03:43,Marina PEÑA ALONSO,18 MAR 1999,ESP,7.0,Lepe (ESP),30 JAN 2022,1024
53,354,3:03:45,Galina YAKUSHEVA,14 JUL 1988,KAZ,25.0,Dudince (SVK),23 APR 2022,1024
54,355,3:04:03,María Fernanda PEINADO,12 NOV 2001,GUA,1.0,Ciudad de Guatemala (GUA),22 JAN 2023,1021
55,356,3:04:04,Beatrice FORESTI,29 OCT 1998,ITA,14.0,Poděbrady (CZE),16 MAY 2021,1021
56,357,3:04:06,Irina MUSIKHINA,07 JUN 1988,RUS,2.0,Voronovo (RUS),05 SEP 2021,1021
57,358,3:04:15,Valentyna MYRONCHUK,10 AUG 1994,UKR,2.0,Ivano-Frankivsk (UKR),23 MAR 2019,1020
58,359,3:04:19,Alina TSVILII,18 SEP 1994,UKR,1.0,Lutsk (UKR),11 MAR 2018,1019
59,360,3:04:24,Emilia LEHMEYER,11 APR 1997,GER,1.0,Frankfurt (GER),30 APR 2022,1018
60,361,3:04:27,Mirna ORTÍZ,28 FEB 1987,GUA,2.0,Ciudad de Guatemala (GUA),22 JAN 2023,1018
61,362,3:04:29,Evelyn INGA,16 APR 1998,PER,3.0,Valledupar (COL),02 JUL 2022,1018
62,363,3:04:30,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,,Antalya (TUR),09 APR 2023,1018
63,364,3:04:38,Semiha MUTLU,15 MAR 1987,TUR,1.0,Izmir (TUR),03 MAR 2019,1016
64,365,3:04:41,Mao TATSUMI,12 JAN 2000,JPN,5.0,"Wajima Race Walk Course, Wajima (JPN)",16 APR 2023,1016
65,366,3:04:42,Vittoria GIORDANI,14 MAR 2000,ITA,4.0,Pescara (ITA),16 JAN 2022,1016
66,367,3:04:45,Rita RÉCSEI,30 JAN 1996,HUN,18.0,Dudince (SVK),25 MAR 2023,1015
67,368,3:04:48,. PAYAL,05 MAY 1999,IND,1.0,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",19 OCT 2022,1015
68,369,3:04:49,Rita RÉCSEI,30 JAN 1996,HUN,13.0,"Odeonplatz, München (GER)",16 AUG 2022,1015
69,370,3:04:50,Sara VITIELLO,06 AUG 1996,ITA,26.0,Dudince (SVK),23 APR 2022,1015
70,370,3:04:50,Aura Libertad MORALES,07 JUN 1982,MEX,28.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1015
71,372,3:04:54,Mar JUÁREZ,27 SEP 1993,ESP,13.0,Muscat (OMA),05 MAR 2022,1014
72,373,3:04:58,Hana BURZALOVÁ,03 NOV 2000,SVK,27.0,Dudince (SVK),23 APR 2022,1014
73,374,3:05:00,Viviane LYRA,29 JUL 1993,BRA,1.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021,1013
74,374,3:05:00,Ilse GUERRERO,24 MAR 1993,MEX,,"Santee, CA (USA)",15 JAN 2023,1013
75,376,3:05:10,Agnieszka ELLWARD,26 MAR 1989,POL,1.0,Dublin (IRL),19 DEC 2021,1012
76,376,3:05:10,Wanqi YANG,24 DEC 2001,CHN,15.0,Huangshan (CHN),04 MAR 2023,1012
77,378,3:05:14,Irina MUSIKHINA,07 JUN 1988,RUS,8.0,Cheboksary (RUS),21 MAY 2022,1011
78,379,3:05:22,Federica CURIAZZI,14 AUG 1992,ITA,14.0,Muscat (OMA),05 MAR 2022,1010
79,380,3:05:25,Stephanie CASEY,01 AUG 1983,USA,2.0,"Santee, CA (USA)",28 FEB 2021,1010
80,381,3:05:29,Stephanie CASEY,01 AUG 1983,USA,19.0,Dudince (SVK),25 MAR 2023,1009
81,382,3:05:31,Miranda MELVILLE,20 MAR 1989,USA,29.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1009
82,383,3:05:36,Ana PULGARIN CARDENO,06 MAY 2001,ESP,8.0,Lepe (ESP),30 JAN 2022,1008
83,384,3:05:39,Nadzeya DARAZHUK,23 JAN 1990,BLR,1.0,Grodno (BLR),03 OCT 2020,1008
84,384,3:05:39,Elianay PEREIRA,11 MAY 1984,BRA,30.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1008
85,386,3:05:40,Ana Veronica RODEAN,23 JUN 1984,ROU,1.0,Athina (GRE),03 APR 2022,1008
86,387,3:05:43,. PAYAL,05 MAY 1999,IND,2.0,Ranchi (IND),15 FEB 2023,1007
87,388,3:05:50,Haiying JI,25 FEB 2000,CHN,28.0,Dudince (SVK),23 APR 2022,1006
88,389,3:05:51,Yu LIU,12 OCT 1991,CHN,15.0,Huangshan (CHN),04 MAR 2018,1006
89,389,3:05:51,Mayara Luize VICENTAINER,03 MAR 1991,BRA,,Gien (FRA),29 MAY 2022,1006
90,391,3:05:58,Elianay PEREIRA,11 MAY 1984,BRA,8.0,Lima (PER),06 FEB 2022,1005
91,391,3:05:58,María Guadalupe SÁNCHEZ,04 AUG 1995,MEX,4.0,Managua (NCA),16 APR 2023,1005
92,393,3:06:10,Mayara Luize VICENTAINER,03 MAR 1991,BRA,31.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,1003
93,394,3:06:13,Irina MUSIKHINA,07 JUN 1988,RUS,5.0,Sochi (RUS),19 FEB 2021,1003
94,394,3:06:13,Casandra Milenka NIETO LINARES,29 NOV 1994,BOL,9.0,Lima (PER),06 FEB 2022,1003
95,394,3:06:13,Ema HAČUNDOVÁ,05 MAR 1999,SVK,14.0,"Odeonplatz, München (GER)",16 AUG 2022,1003
96,394,3:06:13,Agnieszka ELLWARD,26 MAR 1989,POL,20.0,Dudince (SVK),25 MAR 2023,1003
97,398,3:06:16,Alina TSVILII,18 SEP 1994,UKR,4.0,Ivano-Frankivsk (UKR),24 OCT 2021,1003
98,399,3:06:21,Yafei ZHAO,10 JUL 1997,CHN,4.0,Taicang (CHN),09 APR 2023,1002
99,400,3:06:22,Su YOUFEN,16 JUN 2001,CHN,16.0,Huangshan (CHN),04 MAR 2023,1002
0,401,3:06:30,Meijiao CHI,28 JUN 1996,CHN,16.0,Huangshan (CHN),04 MAR 2018,1001
1,402,3:06:33,Ainhoa PINEDO,17 FEB 1983,ESP,1.0,Sevilla (ESP),25 JAN 2020,1000
2,403,3:06:36,Zhuomayingji NIU,26 JAN 2002,CHN,13.0,Huangshan (CHN),23 APR 2022,1000
3,404,3:06:37,Antia CHAMOSA,07 OCT 1999,ESP,15.0,"Odeonplatz, München (GER)",16 AUG 2022,1000
4,405,3:06:42,Nathaly LEON,03 JUN 1998,ECU,1.0,Machala (ECU),25 FEB 2023,999
5,406,3:06:44,Jocy CABALLERO,02 FEB 1993,PER,5.0,Managua (NCA),16 APR 2023,999
6,407,3:06:53,Elianay PEREIRA,11 MAY 1984,BRA,1.0,Rio de Janeiro (BRA),25 JUN 2022,997
7,408,3:07:02,Ema HAČUNDOVÁ,05 MAR 1999,SVK,32.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,996
8,409,3:07:03,Kate VEALE,05 JAN 1994,IRL,2.0,Dublin (IRL),19 DEC 2021,996
9,410,3:07:05,Robyn STEVENS,24 APR 1983,USA,4.0,"Santee, CA (USA)",15 JAN 2023,996
10,411,3:07:11,Liliya STEPANOVA,13 OCT 1997,RUS,4.0,Sochi (RUS),19 FEB 2018,995
11,412,3:07:16,Jaaneth MAMANI ROQUE,18 APR 1982,BOL,33.0,"Autzen Complex, Eugene, OR (USA)",22 JUL 2022,994
12,413,3:07:24,Nathaly LEON,03 JUN 1998,ECU,1.0,Macas (ECU),13 MAR 2021,993
13,414,3:07:25,Alessia ZAPPAROLI,28 DEC 1988,ITA,4.0,Grosseto (ITA),26 JAN 2020,993
14,415,3:07:26,Yana FARINA,05 AUG 1999,UKR,2.0,Lutsk (UKR),20 MAR 2021,993
15,416,3:07:27,Jocy CABALLERO,02 FEB 1993,PER,2.0,Machala (ECU),25 FEB 2023,993
16,417,3:07:32,Maria MICHTA-COFFEY,23 JUN 1986,USA,3.0,"Santee, CA (USA)",16 JAN 2022,992
17,418,3:07:42,Efstathia KOURKOUTSAKI,31 JAN 1998,GRE,16.0,"Odeonplatz, München (GER)",16 AUG 2022,991
18,419,3:07:43,Anna MUSILOVICH,06 JUL 2001,RUS,6.0,Sochi (RUS),19 FEB 2021,990
19,420,3:07:49,Manju RANI,22 MAR 1999,IND,2.0,Ranchi (IND),17 APR 2022,990
20,420,3:07:49,Yekaterina LYUBUSHKINA,19 SEP 1995,RUS,9.0,Cheboksary (RUS),21 MAY 2022,990
21,422,3:07:50,Cristina MONTESINOS,12 JUL 1994,ESP,15.0,Muscat (OMA),05 MAR 2022,989
22,423,3:07:56,Polina REPINA,29 JUN 1990,KAZ,29.0,Dudince (SVK),23 APR 2022,989
23,424,3:08:03,Austėja KAVALIAUSKAITĖ,25 MAY 2000,LTU,18.0,Poděbrady (CZE),21 MAY 2023,988
24,425,3:08:12,Mao TATSUMI,12 JAN 2000,JPN,3.0,Takahata (JPN),23 OCT 2022,986
25,426,3:08:16,Mayara Luize VICENTAINER,03 MAR 1991,BRA,10.0,Lima (PER),06 FEB 2022,986
26,427,3:08:22,Yumei QUE,08 FEB 1997,CHN,17.0,Huangshan (CHN),04 MAR 2018,985
27,428,3:08:24,Rita RÉCSEI,30 JAN 1996,HUN,1.0,Budapest (HUN),25 OCT 2020,985
28,429,3:08:26,Anabelly ORJUELA,24 JUL 1988,COL,1.0,Boyacá (COL),22 JAN 2022,984
29,430,3:08:28,Mayara Luize VICENTAINER,03 MAR 1991,BRA,1.0,Dublin (IRL),18 DEC 2022,984
30,431,3:08:31,Elianay PEREIRA,11 MAY 1984,BRA,2.0,"COTP Stadium, São Paulo (BRA)",13 JUN 2021,984
31,432,3:08:36,Mihaela ACATRINEI,26 FEB 1995,ROU,30.0,Dudince (SVK),23 APR 2022,983
32,433,3:08:41,Cailing CAO,18 MAR 1998,CHN,10.0,Nanjing (CHN),22 JAN 2022,982
33,434,3:08:43,Hana BURZALOVÁ,03 NOV 2000,SVK,1.0,Banská Bystrica (SVK),17 OCT 2021,982
34,435,3:08:50,Nadzeya DARAZHUK,23 JAN 1990,BLR,2.0,Brest (BLR),27 APR 2019,981
35,436,3:08:51,Mayara Luize VICENTAINER,03 MAR 1991,BRA,2.0,Rio de Janeiro (BRA),25 JUN 2022,981
36,437,3:08:57,Mayara Luize VICENTAINER,03 MAR 1991,BRA,2.0,"Rua, Brasilia (BRA)",05 MAR 2023,980
37,438,3:08:58,Evelyn INGA,16 APR 1998,PER,16.0,Muscat (OMA),05 MAR 2022,980
38,439,3:09:03,Lyudmyla SHELEST,04 OCT 1974,UKR,2.0,Lutsk (UKR),11 MAR 2018,979
39,440,3:09:08,Aura Libertad MORALES,07 JUN 1982,MEX,6.0,Managua (NCA),16 APR 2023,979
40,441,3:09:19,Yasury PALACIOS,26 OCT 1999,GUA,31.0,Dudince (SVK),23 APR 2022,977
41,442,3:09:21,Sofia ALIKANIOTI,27 APR 1998,GRE,19.0,Poděbrady (CZE),21 MAY 2023,977
42,443,3:09:22,Nastassia YATSEVICH,18 JAN 1985,BLR,3.0,Brest (BLR),17 APR 2021,977
43,444,3:09:26,Gabriela DE SOUSA,12 JUN 2002,BRA,3.0,Rio de Janeiro (BRA),25 JUN 2022,976
44,445,3:09:27,Vitória OLIVEIRA,30 AUG 1992,POR,1.0,"Circuito Urbano, Porto de Mos (POR)",10 JAN 2021,976
45,446,3:09:29,Beatrice FORESTI,29 OCT 1998,ITA,4.0,Milazzo (ITA),29 JAN 2023,976
46,447,3:09:40,Oksana KULAHINA,01 APR 1997,UKR,5.0,Ivano-Frankivsk (UKR),24 OCT 2021,974
47,447,3:09:40,Polina REPINA,29 JUN 1990,KAZ,2.0,"Konyaaltı Boulvared, Antalya (TUR)",12 MAR 2023,974
48,449,3:09:41,Kate VEALE,05 JAN 1994,IRL,2.0,Dublin (IRL),18 DEC 2022,974
