"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
33,634,31:24.03,Selamawit TEFERI,24 MAR 1994,ISR,5,"Olympiastadion, München (GER)",15 AUG 2022,1171
34,635,31:24.08,Julia VAQUERO,18 SEP 1970,ESP,1,Leiria (POR),07 APR 1996,1171
35,636,31:24.09,Wude AYALEW,04 JUL 1987,ETH,5,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011,1171
36,637,31:24.12,Silvia SOMMAGGIO,20 NOV 1969,ITA,6,Hechtel (BEL),05 AUG 2000,1171
37,638,31:24.16,Jennifer RHINES,01 JUL 1974,USA,4,Helsinki (FIN),26 JUL 2006,1171
38,639,31:24.18,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,1,Brazzaville (CGO),16 SEP 2015,1171
39,640,31:24.20,Lineth CHEPKURUI,23 FEB 1987,KEN,4f1,"Palo Alto, CA (USA)",01 MAY 2011,1171
40,641,31:24.29,Kimberley SMITH,19 NOV 1981,NZL,15,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1171
41,642,31:24.33,Yumiko HARA,09 JAN 1982,JPN,3,Kobe (JPN),24 APR 2005,1171
42,643,31:24.36,Fernanda RIBEIRO,23 JUN 1969,POR,1,Barakaldo (ESP),08 JUL 2000,1171
43,644,31:24.47,Stephanie BRUCE,14 JAN 1984,USA,8f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020,1171
44,645,31:24.7h,Hellen OBIRI,13 DEC 1989,KEN,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAR 2021,1170
45,646,31:24.78,Molly HUDDLE,31 AUG 1984,USA,8,"Olympic Stadium, London (GBR)",05 AUG 2017,1170
46,647,31:24.82,Kayoko FUKUSHI,25 MAR 1982,JPN,2,Niigata (JPN),13 OCT 2008,1170
47,647,31:24.82,Emily LIPARI,19 NOV 1992,USA,9,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1170
48,649,31:25.00,Agnes Jebet TIROP,23 OCT 1995,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019,1170
49,650,31:25.15,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,Ferrara (ITA),07 APR 2007,1170
50,651,31:25.17,Gloria KITE,10 JAN 1998,KEN,5,"FBK Stadium, Hengelo (NED)",10 OCT 2020,1170
51,652,31:25.18,Olga BONDARENKO,02 JUN 1960,URS,1,Moskva (URS),09 JUN 1985,1170
52,652,31:25.18,Dominique SCOTT,24 JUN 1992,RSA,7,"Alexander Stadium, Birmingham (GBR)",03 AUG 2022,1170
53,654,31:25.19,Makena MORLEY,21 NOV 1996,USA,4,"Irvine, CA (USA)",14 MAY 2021,1170
54,655,31:25.33,Dulce María RODRÍGUEZ,14 AUG 1972,MEX,4,"Palo Alto, CA (USA)",01 MAY 2005,1170
55,656,31:25.38,Hellen OBIRI,13 DEC 1989,KEN,2,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019,1170
56,657,31:25.45,Sally KIPYEGO,19 DEC 1985,KEN,3f1,"Palo Alto, CA (USA)",04 MAY 2008,1170
57,658,31:25.46,Eyerusalem KUMA,07 SEP 1981,ETH,2,Utrecht (NED),18 JUN 2004,1170
58,659,31:25.49,Sinead DIVER,17 FEB 1977,AUS,14,"Khalifa International Stadium, Doha (QAT)",28 SEP 2019,1170
59,660,31:25.57,Shalane FLANAGAN,08 JUL 1981,USA,7,"DS, Daegu (KOR)",27 AUG 2011,1170
60,660,31:25.57,Amy-Eloise MARKOVC,05 AUG 1995,GBR,2,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1170
61,662,31:25.61,Gotytom GEBRESLASE,15 JAN 1995,ETH,3,"Palo Alto, CA (USA)",05 MAY 2017,1170
62,663,31:25.64,Emily SISSON,12 OCT 1991,USA,3,"Sacramento, CA (USA)",22 JUN 2017,1170
63,664,31:25.67,Inês MONTEIRO,18 MAY 1980,POR,10,"Olympiastadion, Berlin (GER)",15 AUG 2009,1170
64,665,31:25.77,Jessica AUGUSTO,08 NOV 1981,POR,2,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1170
65,666,31:25.91,Amy-Eloise MARKOVC,05 AUG 1995,GBR,5,"Irvine, CA (USA)",14 MAY 2021,1169
66,667,31:25.94,Katie MCGREGOR,02 SEP 1977,USA,5,"Palo Alto, CA (USA)",01 MAY 2005,1169
67,668,31:25.98,Jess JUDD,07 JAN 1995,GBR,6,"Irvine, CA (USA)",14 MAY 2021,1169
68,669,31:26.05,Mestawat TUFA,14 SEP 1983,ETH,1,Algiers (ALG),21 JUL 2007,1169
69,670,31:26.08,Inga ABITOVA,06 MAR 1982,RUS,1,Zhukovskiy (RUS),14 JUL 2007,1169
70,671,31:26.10,Joyce CHEPKIRUI,20 AUG 1988,KEN,1,Melbourne (AUS),10 DEC 2011,1169
71,672,31:26.11,Liz MCCOLGAN,24 MAY 1964,GBR,5,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1169
72,673,31:26.22,Rosemary WANJIRU,09 DEC 1994,KEN,3,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019,1169
73,674,31:26.34,Susie POWER,26 MAR 1975,AUS,1,Melbourne (AUS),06 DEC 2001,1169
74,675,31:26.36,Emily SISSON,12 OCT 1991,USA,9,"Olympic Stadium, London (GBR)",05 AUG 2017,1169
75,676,31:26.46,Iulia OLTEANU-NEGURA,26 JAN 1967,ROU,8,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1169
76,677,31:26.48,Kara GOUCHER,09 JUL 1978,USA,1,"Portland, OR (USA)",31 MAY 2008,1169
77,678,31:26.55,Sara MOREIRA,17 OCT 1985,POR,3,Marseille (FRA),05 JUN 2010,1169
78,679,31:26.66,Jennifer RHINES,01 JUL 1974,USA,16,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1169
79,680,31:26.67,Yuko KAWAKAMI,01 AUG 1975,JPN,2,Tokyo (JPN),05 OCT 1997,1169
80,681,31:26.79,Kathrin WESSEL,14 AUG 1967,GDR,1,Potsdam (GDR),08 JUN 1988,1169
81,682,31:26.84,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,4,"La Cartuja, Sevilla (ESP)",26 AUG 1999,1169
82,683,31:26.88,Elva DRYER,26 SEP 1971,USA,2,"Palo Alto, CA (USA)",02 MAY 2003,1169
83,684,31:26.94,Joanne PAVEY,20 SEP 1973,GBR,1,Watford (GBR),30 JUN 2007,1168
84,684,31:26.94,Emily INFELD,21 MAR 1990,USA,11,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1168
85,686,31:27.00,Xiuting WANG,16 FEB 1965,CHN,1,Guangzhou (CHN),29 NOV 1987,1168
86,687,31:27.05,Sabrina MOCKENHAUPT,06 DEC 1980,GER,4f1,"Palo Alto, CA (USA)",04 MAY 2008,1168
87,688,31:27.07,Julia VAQUERO,18 SEP 1970,ESP,9,"Olympic Stadium, Atlanta, GA (USA)",02 AUG 1996,1168
88,689,31:27.12,Molly HUDDLE,31 AUG 1984,USA,5f1,"Palo Alto, CA (USA)",04 MAY 2008,1168
89,690,31:27.30,Ayuko SUZUKI,08 OCT 1991,JPN,10,"Olympic Stadium, London (GBR)",05 AUG 2017,1168
90,691,31:27.35,Guiying BAO,20 JAN 1986,CHN,3,Nanjing (CHN),17 OCT 2005,1168
91,692,31:27.44,Yuko KAWAKAMI,01 AUG 1975,JPN,10,"Olympic Stadium, Sydney (AUS)",30 SEP 2000,1168
92,693,31:27.47,Francine NIYOMUKUNZI,01 AUG 1999,BDI,11,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023,1168
93,694,31:27.56,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,Bremen (GER),02 MAY 2009,1168
94,695,31:27.57,Chiemi TAKAHASHI,16 FEB 1976,JPN,1,Sendai (JPN),16 MAY 1998,1168
95,696,31:27.58,Raisa SADREYDINOVA,09 MAY 1950,URS,1,Odessa (URS),07 SEP 1983,1168
96,696,31:27.58,Derartu TULU,21 MAR 1972,ETH,1,Mito (JPN),07 MAY 1995,1168
97,698,31:27.62,Chiemi TAKAHASHI,16 FEB 1976,JPN,5,"La Cartuja, Sevilla (ESP)",26 AUG 1999,1168
98,699,31:27.73,Jackline CHEPNGENO,16 JAN 1993,KEN,2,Durban (RSA),25 JUN 2016,1168
99,700,31:27.80,Tiki GELANA,22 OCT 1987,ETH,9,Ostrava (CZE),12 JUN 2008,1168
0,701,31:27.82,Maria GUIDA,23 JAN 1966,ITA,4,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995,1168
1,702,31:27.83,Salina Jebet KOSGEI,16 NOV 1976,KEN,1,Manchester (GBR),30 JUL 2002,1168
2,703,31:27.86,Jeļena PROKOPČUKA,21 SEP 1976,LAT,1,Lisboa (POR),01 APR 2000,1168
3,704,31:27.96,Edith MASAI,04 APR 1967,KEN,1,Bambous (MRI),12 AUG 2006,1168
4,705,31:27.98,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1,Fukagawa (JPN),25 JUN 2011,1168
5,706,31:27.99,Juhua HOU,1967,CHN,2,Guangzhou (CHN),29 NOV 1987,1168
6,707,31:28.06,Xiuting WANG,16 FEB 1965,CHN,6,"Estadio Olímpico, Barcelona (ESP)",07 AUG 1992,1167
7,708,31:28.07,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1,Kobe (JPN),20 APR 2014,1167
8,709,31:28.12,Nyla CARROLL,24 NOV 1965,NZL,1,Hechtel (BEL),19 JUL 1997,1167
9,710,31:28.15,Masako CHIBA,18 JUL 1976,JPN,1,Kobe (JPN),21 APR 1996,1167
10,711,31:28.19,Werknesh KIDANE,07 JAN 1981,ETH,1,Birmingham (GBR),23 JUN 2012,1167
11,712,31:28.20,Harumi OKAMOTO,07 FEB 1998,JPN,3f2,Yamaguchi (JPN),08 DEC 2018,1167
12,713,31:28.21,Sabrina MOCKENHAUPT,06 DEC 1980,GER,17,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1167
13,714,31:28.26,Hitomi NIIYA,26 FEB 1988,JPN,1,Kobe (JPN),22 APR 2012,1167
14,714,31:28.26,Mercyline CHELANGAT,17 DEC 1997,UGA,16,"Hayward Field, Eugene, OR (USA)",16 JUL 2022,1167
15,716,31:28.28,Joyciline JEPKOSGEI,08 DEC 1993,KEN,3,Durban (RSA),25 JUN 2016,1167
16,717,31:28.41,Benita WILLIS-JOHNSON,06 MAY 1979,AUS,3,"Palo Alto, CA (USA)",02 MAY 2003,1167
17,718,31:28.43,Sarah LAHTI,18 FEB 1995,SWE,12,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1167
18,719,31:28.45,Tabithanjeri KAMAU,03 JUL 2000,KEN,1f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",07 DEC 2019,1167
19,720,31:28.66,Molly HUDDLE,31 AUG 1984,USA,5f1,"Palo Alto, CA (USA)",01 MAY 2011,1167
20,721,31:28.69,Diane NUKURI,01 DEC 1984,BDI,13,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1167
21,722,31:28.71,Mika YOSHIKAWA,16 SEP 1984,JPN,1,Osaka (JPN),08 JUN 2012,1167
22,723,31:28.72,Mihaela Maria BOTEZAN-PRUNDUS,21 NOV 1976,ROU,13,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003,1167
23,724,31:28.73,Rie MATSUOKA,09 MAR 1977,JPN,5,Marugame (JPN),19 OCT 1997,1167
24,725,31:28.74,Takami OMINAMI,15 NOV 1975,JPN,6,Marugame (JPN),19 OCT 1997,1167
25,726,31:28.78,Marie DAVENPORT-MCMAHON,24 JAN 1975,IRL,2,"Palo Alto, CA (USA)",30 APR 2004,1167
26,727,31:28.81,Rina NABESHIMA,16 DEC 1993,JPN,4f2,Yamaguchi (JPN),08 DEC 2018,1167
27,728,31:28.83,Wei LI,29 JUN 1972,CHN,7,Beijing (CHN),08 SEP 1993,1167
28,729,31:28.88,Xue BAI,13 DEC 1988,CHN,4,Nanjing (CHN),17 OCT 2005,1167
29,730,31:28.92,Francie LARRIEU-SMITH,23 NOV 1952,USA,1,"Austin, TX (USA)",04 APR 1991,1167
30,731,31:28.97,Deena KASTOR,14 FEB 1973,USA,1,"Palo Alto, CA (USA)",19 JUN 2003,1167
31,732,31:29.03,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Kobe (JPN),25 APR 2010,1167
32,733,31:29.07,Bezunesh BEKELE,29 JAN 1983,ETH,3,Utrecht (NED),18 JUN 2004,1167
33,734,31:29.22,Fionnula BRITTON,24 SEP 1984,IRL,3f1,"Palo Alto, CA (USA)",29 APR 2012,1166
34,735,31:29.27,Kathrin WESSEL,14 AUG 1967,GDR,4,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988,1166
35,736,31:29.29,Harumi OKAMOTO,07 FEB 1998,JPN,2f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",07 DEC 2019,1166
36,737,31:29.33,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,"Népstadion, Budapest (HUN)",19 AUG 1998,1166
37,738,31:29.38,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Doha (QAT),08 DEC 2006,1166
38,739,31:29.41,Aurora CUNHA,31 MAY 1959,POR,2,Oslo (NOR),05 JUL 1986,1166
39,740,31:29.43,Isabella OCHICHI,28 OCT 1979,KEN,2,Bambous (MRI),12 AUG 2006,1166
40,741,31:29.55,Irina MIKITENKO,23 AUG 1972,GER,2,Barakaldo (ESP),07 APR 2001,1166
41,742,31:29.57,Julia BLEASDALE,09 SEP 1981,GBR,4f1,"Palo Alto, CA (USA)",29 APR 2012,1166
42,743,31:29.6h,Eva CHERONO,15 AUG 1996,KEN,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAR 2021,1166
43,744,31:29.65,Olivera JEVTIĆ,24 JUL 1977,YUG,11,"Olympic Stadium, Sydney (AUS)",30 SEP 2000,1166
44,745,31:29.66,Galina BOGOMOLOVA,15 OCT 1977,RUS,1,Tula (RUS),26 JUL 2000,1166
45,745,31:29.66,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,Melbourne (AUS),21 MAR 2006,1166
46,747,31:29.69,Hilde KIBET,27 MAR 1981,KEN,13,"National Stadium, Beijing (CHN)",15 AUG 2008,1166
47,748,31:29.70,Uta PIPPIG,07 SEP 1965,GER,1,Hengelo (NED),20 JUN 1993,1166
48,749,31:29.71,Zinash DEBEBE,12 OCT 1996,ETH,8,"FBK Stadium, Hengelo (NED)",10 JUN 2017,1166
49,750,31:29.73,Tabithanjeri KAMAU,03 JUL 2000,KEN,,"National Stadium, Tokyo (JPN)",07 MAY 2022,1166
50,751,31:29.79,Akemi KURIBAYASHI,1977,JPN,9,Tokyo (JPN),05 OCT 1997,1166
51,752,31:29.80,Natosha ROGERS,07 MAY 1991,USA,3,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1166
52,753,31:29.81,Rie MATSUOKA,09 MAR 1977,JPN,10,Tokyo (JPN),05 OCT 1997,1166
53,753,31:29.81,Rose CHEPCHUMBA,14 MAR 1979,KEN,4,Utrecht (NED),17 JUN 2005,1166
54,755,31:29.91,Tegla LOROUPE,09 MAY 1973,KEN,4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1166
55,756,31:29.93,Laura GALVÁN,05 OCT 1991,MEX,7,"Irvine, CA (USA)",14 MAY 2021,1166
56,757,31:30.03,Ririka HIRONAKA,24 NOV 2000,JPN,1f2,"Egao Kenko Stadium, Kumamoto (JPN)",10 APR 2021,1166
57,758,31:30.04,Emily INFELD,21 MAR 1990,USA,4,"Hayward Field, Eugene, OR (USA)",27 MAY 2022,1166
58,759,31:30.19,Sayaka SATO,27 MAY 1994,JPN,3,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1166
59,760,31:30.22,Emily CHEBET,18 FEB 1986,KEN,2,Melbourne (AUS),10 DEC 2011,1166
60,761,31:30.23,Madaí PÉREZ,02 FEB 1980,MEX,6f1,"Palo Alto, CA (USA)",04 MAY 2008,1166
61,762,31:30.25,Sally KIPYEGO,19 DEC 1985,USA,8,"Irvine, CA (USA)",14 MAY 2021,1166
62,763,31:30.31,Jennifer RHINES,01 JUL 1974,USA,7f1,"Palo Alto, CA (USA)",04 MAY 2008,1165
63,764,31:30.34,Ririka HIRONAKA,24 NOV 2000,JPN,1,"National Stadium, Tokyo (JPN)",07 MAY 2022,1165
64,765,31:30.37,Jennifer RHINES,01 JUL 1974,USA,3,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1165
65,766,31:30.39,Brillian Jepkorir KIPKOECH,01 MAR 1995,KEN,4,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019,1165
66,767,31:30.53,Lynn JENNINGS,01 JUL 1960,USA,5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1165
67,768,31:30.58,Yasemin CAN,11 DEC 1996,TUR,1,Mersin (TUR),01 MAY 2016,1165
68,769,31:30.60,Maria Conceicao FERREIRA,13 MAR 1962,POR,6,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1165
69,769,31:30.6h,Lyudmila BIKTASHEVA,25 JUL 1974,RUS,1,Tula (RUS),08 JUL 2001,1165
70,771,31:30.63,Samantha HARRISON,01 FEB 1995,GBR,3,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022,1165
71,772,31:30.71,Derebe ALEMU,05 JUN 1983,ETH,5,Utrecht (NED),17 JUN 2005,1165
72,773,31:30.74,Fionnuala MCCORMACK,24 SEP 1984,IRL,4,"Olympisch Stadion, Amsterdam (NED)",06 JUL 2016,1165
73,774,31:30.82,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Tokyo (JPN),02 JUN 2005,1165
74,775,31:30.83,Lidiya GRIGORYEVA,21 JAN 1974,RUS,2,Tula (RUS),26 JUL 2000,1165
75,776,31:30.86,Eveline Nganga WAMBUI,04 APR 1986,KEN,2,Melbourne (AUS),21 MAR 2006,1165
76,777,31:30.89,Annette HAND-PETERS,31 MAY 1965,USA,1,"Philadelphia, PA (USA)",24 APR 1997,1165
77,778,31:30.92,Hikari YOSHIMOTO,14 JAN 1990,JPN,2,Kobe (JPN),25 APR 2010,1165
78,779,31:30.94,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Fukagawa (JPN),11 JUN 2008,1165
79,780,31:31.01,Doris Chepkwemoi CHANGEYWO,12 DEC 1984,KEN,10,Ostrava (CZE),12 JUN 2008,1165
80,781,31:31.08,Dong LI,09 DEC 1973,CHN,2,Hiroshima (JPN),15 OCT 1994,1165
81,782,31:31.12,Junko KATAOKA,13 JUN 1970,JPN,2,Mito (JPN),07 MAY 1995,1165
82,782,31:31.12,Yingying ZHANG,04 JAN 1990,CHN,14,"National Stadium, Beijing (CHN)",15 AUG 2008,1165
83,782,31:31.12,Shalane FLANAGAN,08 JUL 1981,USA,4,"Sacramento, CA (USA)",22 JUN 2017,1165
84,785,31:31.13,Yoko SHIBUI,14 MAR 1979,JPN,15,"National Stadium, Beijing (CHN)",15 AUG 2008,1165
85,786,31:31.14,Mingxia WANG,06 JUN 1971,CHN,3,Nanjing (CHN),08 MAY 1996,1165
86,787,31:31.18,Edith MASAI,04 APR 1967,KEN,2,Algiers (ALG),21 JUL 2007,1165
87,788,31:31.27,Junko KATAOKA,13 JUN 1970,JPN,11,Tokyo (JPN),05 OCT 1997,1165
88,789,31:31.37,Ingrid KRISTIANSEN,21 MAR 1956,NOR,2,Oslo (NOR),02 JUL 1988,1165
89,790,31:31.45,Noriko MATSUOKA,02 MAY 1979,JPN,1,Niigata (JPN),01 JUN 2008,1164
90,791,31:31.52,Rina NABESHIMA,16 DEC 1993,JPN,4,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020,1164
91,792,31:31.54,Yongmei WANG,03 OCT 1968,CHN,8,Beijing (CHN),08 SEP 1993,1164
92,793,31:31.58,Galina BOGOMOLOVA,15 OCT 1977,RUS,1,Tula (RUS),14 JUN 2006,1164
93,794,31:31.64,Qiuhong XI,04 SEP 1984,CHN,5,Nanjing (CHN),17 OCT 2005,1164
94,795,31:31.73,Leah MALOT,07 JUN 1972,KEN,1,Villeneuve d'Ascq (FRA),13 JUN 1999,1164
95,796,31:31.85,Masako CHIBA,18 JUL 1976,JPN,1,Busan (KOR),15 MAY 1997,1164
96,797,31:31.87,Elana MEYER,10 OCT 1966,RSA,2,Villeneuve d'Ascq (FRA),17 JUN 1995,1164
97,797,31:31.87,Lyudmila BIKTASHEVA,25 JUL 1974,RUS,4,Tula (RUS),03 AUG 2003,1164
98,797,31:31.87,Xiaoqin DONG,02 JAN 1983,CHN,8f1,"Palo Alto, CA (USA)",04 MAY 2008,1164
99,800,31:31.92,Lineth CHEPKURUI,23 FEB 1987,KEN,3,Birmingham (GBR),11 JUL 2009,1164
0,801,31:31.95,Yurika NAKAMURA,01 APR 1986,JPN,3,Kobe (JPN),27 APR 2008,1164
1,802,31:31.96,Elana MEYER,10 OCT 1966,RSA,5,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995,1164
2,803,31:31.97,Susan KUIJKEN,08 JUL 1986,NED,1f1,"Palo Alto, CA (USA)",02 MAY 2015,1164
3,804,31:32.02,Restituta JOSEPH KEMI,30 JUL 1971,TAN,2,Villeneuve d'Ascq (FRA),13 JUN 1999,1164
4,805,31:32.04,Susan CHEPKEMEI,25 JUN 1975,KEN,2,Manchester (GBR),30 JUL 2002,1164
5,806,31:32.06,Merima HASHIM,1981,ETH,6,"La Cartuja, Sevilla (ESP)",26 AUG 1999,1164
6,807,31:32.09,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Tottori (JPN),04 JUN 2004,1164
7,808,31:32.10,Miwako YAMANAKA,24 MAY 1978,JPN,4,Okayama (JPN),27 SEP 2003,1164
8,809,31:32.11,Maria Conceicao FERREIRA,13 MAR 1962,POR,1,Braga (POR),09 APR 1994,1164
9,810,31:32.15,Wenhui FENG,21 JAN 1974,CHN,9,Beijing (CHN),08 SEP 1993,1164
10,811,31:32.17,Katie MCGREGOR,02 SEP 1977,USA,5,Helsinki (FIN),26 JUL 2006,1164
11,812,31:32.19,Shalane FLANAGAN,08 JUL 1981,USA,13,"Olympiastadion, Berlin (GER)",15 AUG 2009,1164
12,813,31:32.20,Susie POWER,26 MAR 1975,AUS,3,Manchester (GBR),30 JUL 2002,1164
13,814,31:32.22,Joanne PAVEY,20 SEP 1973,GBR,2,Bilbao (ESP),03 JUN 2012,1164
14,815,31:32.23,Xiuting WANG,16 FEB 1965,CHN,10,Beijing (CHN),08 SEP 1993,1164
15,816,31:32.24,Inga ABITOVA,06 MAR 1982,RUS,2,Tula (RUS),14 JUN 2006,1164
16,817,31:32.25,Derartu TULU,21 MAR 1972,ETH,1,Belle Vue Mauricia (MRI),27 JUN 1992,1164
17,817,31:32.25,Ednah KURGAT,15 JUN 1991,USA,10,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022,1164
18,819,31:32.27,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,5,Okayama (JPN),27 SEP 2003,1164
19,820,31:32.28,Fernanda RIBEIRO,23 JUN 1969,POR,2,Gateshead (GBR),27 JUN 2004,1164
20,821,31:32.42,Fernanda RIBEIRO,23 JUN 1969,POR,2,"Népstadion, Budapest (HUN)",19 AUG 1998,1164
21,822,31:32.43,Susan KUIJKEN,08 JUL 1986,NED,14,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1164
22,823,31:32.45,Irine Jepchumba KIMAIS,10 OCT 1998,KEN,5,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019,1164
23,824,31:32.49,Xue BAI,13 DEC 1988,CHN,4,Wuhan (CHN),02 NOV 2007,1164
24,825,31:32.50,Yanfang WANG,10 JUL 1971,CHN,11,Beijing (CHN),08 SEP 1993,1163
25,825,31:32.50,Hitomi NIIYA,26 FEB 1988,JPN,1,Melbourne (AUS),13 DEC 2018,1163
26,827,31:32.51,Berhane ADERE,23 NOV 1973,ETH,7,"La Cartuja, Sevilla (ESP)",26 AUG 1999,1163
27,828,31:32.52,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,Shizuoka (JPN),30 APR 2007,1163
28,829,31:32.53,Emily SISSON,12 OCT 1991,USA,4,"Palo Alto, CA (USA)",05 MAY 2017,1163
29,830,31:32.63,Merima DENBOBA,21 AUG 1974,ETH,3,Villeneuve d'Ascq (FRA),13 JUN 1999,1163
30,831,31:32.64,Lidia ŞIMON,04 SEP 1973,ROU,3,"Népstadion, Budapest (HUN)",19 AUG 1998,1163
31,832,31:32.69,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,Shizuoka (JPN),03 MAY 2004,1163
32,833,31:32.70,Berhane ADERE,23 NOV 1973,ETH,1,Villeneuve d'Ascq (FRA),17 JUN 2001,1163
33,834,31:32.82,Maria Conceicao FERREIRA,13 MAR 1962,POR,2,"Olympiastadion, Helsinki (FIN)",13 AUG 1994,1163
34,835,31:32.88,Therese JOHAUG,25 JUN 1988,NOR,2,"Bislett Stadion, Oslo (NOR)",08 MAY 2021,1163
35,836,31:32.92,Sally BARSOSIO,21 MAR 1978,KEN,1,"Olympic Stadium, Athina (GRE)",05 AUG 1997,1163
36,837,31:33.03,Maria Albertina DIAS,26 APR 1965,POR,7,"Gottlieb-Daimler Stadion, Stuttgart (GER)",21 AUG 1993,1163
37,837,31:33.03,Lonah Chemtai SALPETER,12 DEC 1988,ISR,1f1,London (GBR),19 MAY 2018,1163
38,839,31:33.04,Camille BUSCOMB,11 JUL 1990,NZL,3,"Palo Alto, CA (USA)",02 MAY 2019,1163
39,840,31:33.08,Olivera JEVTIĆ,24 JUL 1977,YUG,2,Tunis (TUN),12 SEP 2001,1163
40,841,31:33.19,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Manchester (GBR),16 JUN 2002,1163
41,842,31:33.20,Lucy Kabuu WANGUI,24 MAR 1984,KEN,1,Kobe (JPN),22 APR 2007,1163
42,843,31:33.22,Gotytom GEBRESLASE,15 JAN 1995,ETH,3,Dubai (UAE),23 APR 2016,1163
43,844,31:33.27,Lidiya GRIGORYEVA,21 JAN 1974,RUS,3,Tula (RUS),14 JUN 2006,1163
44,844,31:33.27,Buze DIRIBA,09 FEB 1994,ETH,2f1,"Palo Alto, CA (USA)",02 MAY 2015,1163
45,846,31:33.33,Yuka TAKASHIMA,12 MAY 1988,JPN,5,"Palo Alto, CA (USA)",05 MAY 2017,1163
46,847,31:33.39,Emily CHEBET,18 FEB 1986,KEN,3,Bambous (MRI),12 AUG 2006,1163
47,848,31:33.42,Dulce FÉLIX,23 OCT 1982,POR,2,Pontevedra (ESP),02 APR 2011,1163
48,849,31:33.44,Joanne PAVEY,20 SEP 1973,GBR,15,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1163
49,850,31:33.46,Elana MEYER,10 OCT 1966,RSA,1,Cape Town (RSA),22 DEC 1991,1163
50,851,31:33.49,Etalemahu KIDANE,14 FEB 1983,ETH,2,Valkenswaard (NED),26 JUN 2007,1163
51,852,31:33.50,Janet CHEROBON-BAWCOM,22 AUG 1978,USA,5f1,"Palo Alto, CA (USA)",29 APR 2012,1163
52,853,31:33.51,Fernanda RIBEIRO,23 JUN 1969,POR,2,Leiria (POR),07 APR 1996,1163
53,854,31:33.58,Lyudmila BIKTASHEVA,25 JUL 1974,RUS,3,Tula (RUS),26 JUL 2000,1163
